	0	1	2	LOF
0	0.0161339743362039	0.10021276513181947	0.8836532605319766	0.004292276350702933
1	0.017209663480434866	0.10187034272593745	0.8809199937936277	0.009761579855734125
2	0.020553356983307042	0.1076124212147083	0.8718342218019847	0.013486950230756333
3	0.017107864114412084	0.10644393028585293	0.8764482055997349	0.011898222667701864
4	0.021177661115509908	0.1088707756824023	0.8699515632020878	0.014748080288503622
5	0.01597715982674541	0.10740594021616956	0.876616899957085	0.015839255376124
6	0.017669440753032853	0.1301572416968278	0.8521733175501394	0.015103011445386985
7	0.009704634350923239	0.27487973826786793	0.7154156273812089	0.0065003326634980214
8	0.09738130610083924	0.8281762947349331	0.07444239916422746	0.00707251392118503
9	0.21887264127499548	0.7811273587250045	0.0	0.0003923397922342588
10	0.22145767196866845	0.7785423280313315	0.0	0.0087253713701203
11	0.21628802623823742	0.7837119737617625	0.0	0.010524719389887895
12	0.22514645753029797	0.7748535424697022	0.0	0.003907166088809351
13	0.22458410508450383	0.7754158949154962	0.0	0.0037436086147772368
14	0.22023829880651757	0.7768583044477085	0.0029033967457737925	0.009122978014386416
15	0.21932559710967542	0.7806744028903246	0.0	0.008932831679496938
16	0.2217024988884575	0.7782975011115425	0.0	0.013982378837100256
17	0.22628598082919127	0.7737140191708087	0.0	0.007269257747624412
18	0.223518112498191	0.776481887501809	0.0	0.009888858645400525
19	0.22788741029134552	0.7721125897086544	0.0	0.010013899805821931
20	0.22738159052032045	0.7726184094796795	0.0	0.01145115394567357
21	0.2318915529615801	0.7681084470384199	0.0	0.005015369992356262
22	0.22712952822639468	0.7728704717736053	0.0	0.0097566872689672
23	0.23332996861135435	0.7666700313886456	0.0	0.0012662420642100501
24	0.23188653427934053	0.7681134657206594	0.0	0.004446698352368486
25	0.23422385354790465	0.7657761464520954	0.0	0.007494556199273495
26	0.23425577614567075	0.7657442238543292	0.0	3.534311321383115e-05
27	0.23560738365533024	0.7643926163446697	0.0	0.002652987677686155
28	0.23752882860930333	0.7624711713906966	0.0	0.002073134616531125
