Energy	0	1	2
24100.021	-3.4088668547542673e-05	0.0009071835942352424	0.001012231497476911
24100.178	-9.860592083736385e-05	0.0008039797549772628	0.0009005848579314778
24100.332000000002	-0.00016235775605065057	0.0007020003011065767	0.0007902627671139082
24100.487999999998	-0.00022440639689465453	0.0005983306812179003	0.0006845292235523393
24100.645	-0.0002857892122129306	0.0004945154950516822	0.0005803979521579477
24100.8	-0.0003437880422476081	0.00039149262217698746	0.00048436312638782715
24100.957000000002	-0.00039940237329396034	0.00028899385587421387	0.0003940497330447598
24101.112999999998	-0.00045208008610839043	0.00018770478148261998	0.000310401762920449
24101.267999999996	-0.0004993927677244412	8.972457441651965e-05	0.00023843524329786984
24101.424	-0.0005457283713160323	-8.541867161472262e-06	0.00016872530646518352
24101.58	-0.0005845152346352787	-0.00010207843021234662	0.00011413416166270876
24101.736	-0.0006233169021008305	-0.00019565069424148468	5.9522180545423904e-05
24101.892999999996	-0.0006521917167716353	-0.00028114139000529986	2.1200794759523465e-05
24102.047000000002	-0.0006804919863267985	-0.0003654073420620508	-1.628842441937988e-05
24102.202999999998	-0.0007007016036329641	-0.0004423258888139602	-4.379763581785536e-05
24102.36	-0.0007183918236737503	-0.0005167275875141488	-6.818902781101683e-05
24102.516	-0.0007294494845844072	-0.000583464204419553	-8.680689197338037e-05
24102.672000000002	-0.0007356333809733938	-0.0006445381750267848	-0.00010117720232649587
24102.827999999998	-0.0007373422380326747	-0.0006997226991325318	-0.00011292120384979502
24102.982000000004	-0.0007319607120385701	-0.0007448991650003887	-0.00012036670704220303
24103.139	-0.0007244946283006573	-0.0007875983369362653	-0.00012712048705249476
24103.295	-0.0007079539210678738	-0.000816581852376493	-0.00013033830976797242
24103.451	-0.0006914006305659897	-0.0008455874168965535	-0.00013355858042769913
24103.607000000004	-0.0006652503531529383	-0.0008571045032790852	-0.00013437707659746728
24103.764	-0.0006390102543055393	-0.0008685030694095655	-0.0001351787133346655
24103.917999999998	-0.0006072912927580884	-0.0008653964065630428	-0.00013525961986965966
24104.074	-0.0005737264913114375	-0.00085867406378353	-0.00013516457004426001
24104.23	-0.0005376080502085698	-0.0008406853205999722	-0.0001353254832223485
24104.387000000002	-0.0004998253611719244	-0.000815372876221192	-0.00013565275170290014
24104.542999999998	-0.00046175783391473477	-0.0007820718461113465	-0.00013665643398636873
24104.7	-0.00042330500416689417	-0.0007378188143266407	-0.00013858770597722605
24104.855	-0.00038550578347263303	-0.0006891263121391937	-0.00014113067654801978
24105.01	-0.00035022649714515716	-0.0006270242490090843	-0.00014557185881468462
24105.166	-0.00031472364098893493	-0.0005633660645637446	-0.00015020530399137002
24105.322	-0.0002843616238785162	-0.00048346133183653603	-0.00015776257985966374
24105.479	-0.0002539881060040404	-0.0004035263321651125	-0.000165322718332453
24105.635	-0.00022956677981398374	-0.00031200529109016745	-0.00017526783227610798
24105.791	-0.00020606405647709072	-0.0002185908673333347	-0.00018559596158869386
24105.945	-0.00018760508735710032	-0.00012100361798942388	-0.0001968482077440725
24106.102000000003	-0.00017115747766897367	-1.961414643787175e-05	-0.00020874623025010685
24106.257999999998	-0.00015775653146468056	8.210095649731466e-05	-0.00022047392318032524
