# Plot Data for Intial_H2_5wt_Pd_Al2O3_PdK_mu_timeseries_nAverage300.dat
#---------------------------------
#  X1          data__mag_    X2         model__mag_  
 3.313398502  0.140515157  3.313398502  0.121023645
 3.344078118  0.150445344  3.344078118  0.129223458
 3.374757733  0.153828936  3.374757733  0.126937415
 3.405437349  0.150694806  3.405437349  0.114963046
 3.436116965  0.142021199  3.436116965  0.095390105
 3.466796581  0.129349812  3.466796581  0.071378333
 3.497476196  0.114521459  3.497476196  0.047821114
 3.528155812  0.099484941  3.528155812  0.034551136
 3.558835428  0.086138912  3.558835428  0.041205615
 3.589515044  0.076116118  3.589515044  0.056523924
 3.620194659  0.070393405  3.620194659  0.069827281
 3.650874275  0.068863016  3.650874275  0.077623446
 3.681553891  0.070384461  3.681553891  0.078981556
 3.712233507  0.073407853  3.712233507  0.074130636
 3.742913122  0.076535738  3.742913122  0.064057562
 3.773592738  0.078698090  3.773592738  0.050356110
 3.804272354  0.079127724  3.804272354  0.035337630
 3.834951970  0.077332558  3.834951970  0.023116030
 3.865631585  0.073122770  3.865631585  0.021269532
 3.896311201  0.066691547  3.896311201  0.029168031
 3.926990817  0.058753354  3.926990817  0.038102827
 3.957670433  0.050758396  3.957670433  0.044330150
 3.988350049  0.045056881  3.988350049  0.046747086
 4.019029664  0.044190979  4.019029664  0.045214678
 4.049709280  0.048659651  4.049709280  0.040129363
 4.080388896  0.056258278  4.080388896  0.032258430
 4.111068512  0.064216572  4.111068512  0.022665650
 4.141748127  0.070490833  4.141748127  0.012900032
 4.172427743  0.073801341  4.172427743  0.007415837
 4.203107359  0.073466497  4.203107359  0.012270840
 4.233786975  0.069327672  4.233786975  0.019060419
 4.264466590  0.061787156  4.264466590  0.024140827
 4.295146206  0.052045213  4.295146206  0.026800248
 4.325825822  0.042820550  4.325825822  0.026928926
 4.356505438  0.039377446  4.356505438  0.024731268
 4.387185053  0.046381348  4.387185053  0.020643740
 4.417864669  0.061695469  4.417864669  0.015298504
 4.448544285  0.080851740  4.448544285  0.009609309
 4.479223901  0.101055498  4.479223901  0.005664346
 4.509903516  0.120698313  4.509903516  0.007238413
 4.540583132  0.138713589  4.540583132  0.011238333
