# Plot Data for PdO Reference_PdK_mu_ref_timeseries_nAverage300.dat
#---------------------------------
#  X1          data__mag_    X2         model__mag_  
 4.847379290  0.136903081  4.847379290  0.003723624
 4.878058905  0.191512871  4.878058905  0.005418678
 4.908738521  0.245294557  4.908738521  0.009575042
 4.939418137  0.293768786  4.939418137  0.012683497
 4.970097753  0.334689399  4.970097753  0.014286461
 5.000777369  0.366403962  5.000777369  0.014359396
 5.031456984  0.387513851  5.031456984  0.013080352
 5.062136600  0.396903111  5.062136600  0.010765425
 5.092816216  0.393886366  5.092816216  0.007829950
 5.123495832  0.378372409  5.123495832  0.004812477
 5.154175447  0.350987760  5.154175447  0.002790007
 5.184855063  0.313131340  5.184855063  0.003481258
 5.215534679  0.266953346  5.215534679  0.005219931
 5.246214295  0.215274867  5.246214295  0.006568624
 5.276893910  0.161506678  5.276893910  0.007248513
 5.307573526  0.109766531  5.307573526  0.007257073
 5.338253142  0.066102248  5.338253142  0.006699132
 5.368932758  0.043839777  5.368932758  0.005736329
 5.399612373  0.052792467  5.399612373  0.004558582
 5.430291989  0.069727235  5.430291989  0.003369581
 5.460971605  0.080213218  5.460971605  0.002394586
 5.491651221  0.081033824  5.491651221  0.001885557
 5.522330836  0.072144129  5.522330836  0.001917682
 5.553010452  0.054907665  5.553010452  0.002210238
 5.583690068  0.032097495  5.583690068  0.002512641
 5.614369684  0.015492955  5.614369684  0.002745296
 5.645049299  0.035310046  5.645049299  0.002902650
 5.675728915  0.063933521  5.675728915  0.002989780
 5.706408531  0.090823558  5.706408531  0.002998734
 5.737088147  0.113347811  5.737088147  0.002907825
 5.767767762  0.130000746  5.767767762  0.002692593
 5.798447378  0.139968562  5.798447378  0.002339926
 5.829126994  0.143056990  5.829126994  0.001863587
 5.859806610  0.139631858  5.859806610  0.001336109
 5.890486225  0.130533748  5.890486225  0.001000715
 5.921165841  0.116967786  5.921165841  0.001242670
 5.951845457  0.100378845  5.951845457  0.001863676
 5.982525073  0.082326051  5.982525073  0.002528246
 6.013204689  0.064373130  6.013204689  0.003084148
 6.043884304  0.048014462  6.043884304  0.003446152
 6.074563920  0.034650312  6.074563920  0.003560569
 6.105243536  0.025522310  6.105243536  0.003400947
 6.135923152  0.021148693  6.135923152  0.002969390
 6.166602767  0.020348225  6.166602767  0.002298460
 6.197282383  0.021202187  6.197282383  0.001457693
 6.227961999  0.022900490  6.227961999  6.387575e-4
 6.258641615  0.025625416  6.258641615  8.408987e-4
 6.289321230  0.029559831  6.289321230  0.001697060
 6.320000846  0.034341680  6.320000846  0.002470807
 6.350680462  0.039179607  6.350680462  0.003029397
 6.381360078  0.043173080  6.381360078  0.003310194
 6.412039693  0.045530300  6.412039693  0.003285622
 6.442719309  0.045691601  6.442719309  0.002960802
 6.473398925  0.043442433  6.473398925  0.002371850
 6.504078541  0.039115689  6.504078541  0.001582133
 6.534758156  0.034071759  6.534758156  6.809455e-4
 6.565437772  0.031551090  6.565437772  3.307715e-4
 6.596117388  0.035830457  6.596117388  0.001173779
 6.626797004  0.047531182  6.626797004  0.001898887
 6.657476619  0.063899458  6.657476619  0.002412752
 6.688156235  0.082454682  6.688156235  0.002671015
 6.718835851  0.101511083  6.718835851  0.002658507
 6.749515467  0.119814449  6.749515467  0.002388454
 6.780195082  0.136365457  6.780195082  0.001899706
 6.810874698  0.150380062  6.810874698  0.001251630
 6.841554314  0.161302049  6.841554314  5.185470e-4
 6.872233930  0.168829187  6.872233930  2.471446e-4
 6.902913545  0.172934959  6.902913545  9.217087e-4
 6.933593161  0.173875056  6.933593161  0.001478254
 6.964272777  0.172169746  6.964272777  0.001863226
 6.994952393  0.168553014  6.994952393  0.002050152
 7.025632009  0.163880004  7.025632009  0.002034664
 7.056311624  0.158990621  7.056311624  0.001833213
 7.086991240  0.154545405  7.086991240  0.001480358
 7.117670856  0.150878370  7.117670856  0.001026196
 7.148350472  0.147929230  7.148350472  5.452582e-4
 7.179030087  0.145294642  7.179030087  3.051225e-4
 7.209709703  0.142378881  7.209709703  6.297206e-4
 7.240389319  0.138577523  7.240389319  0.001000601
 7.271068935  0.133429421  7.271068935  0.001279242
 7.301748550  0.126706152  7.301748550  0.001438783
 7.332428166  0.118439046  7.332428166  0.001475797
 7.363107782  0.108897223  7.363107782  0.001401154
 7.393787398  0.098530758  7.393787398  0.001236497
 7.424467013  0.087889593  7.424467013  0.001011798
 7.455146629  0.077526638  7.455146629  7.650588e-4
 7.485826245  0.067896212  7.485826245  5.484521e-4
 7.516505861  0.059268994  7.516505861  4.397614e-4
 7.547185476  0.051697867  7.547185476  4.822785e-4
 7.577865092  0.045068740  7.577865092  5.985811e-4
 7.608544708  0.039239530  7.608544708  7.119051e-4
 7.639224324  0.034222369  7.639224324  7.934589e-4
 7.669903939  0.030325214  7.669903939  8.370862e-4
 7.700583555  0.028113200  7.700583555  8.452680e-4
 7.731263171  0.028020927  7.731263171  8.230537e-4
 7.761942787  0.029833268  7.761942787  7.749182e-4
 7.792622402  0.032712385  7.792622402  7.035325e-4
 7.823302018  0.035701095  7.823302018  6.104597e-4
 7.853981634  0.038069221  7.853981634  4.989311e-4
 7.884661250  0.039404543  7.884661250  3.799450e-4
 7.915340865  0.039618130  7.915340865  2.873238e-4
 7.946020481  0.038943720  7.946020481  2.884018e-4
 7.976700097  0.037927092  7.976700097  3.904560e-4
 8.007379713  0.037346598  8.007379713  5.252316e-4
 8.038059329  0.037972859  8.038059329  6.462694e-4
 8.068738944  0.040193234  8.068738944  7.278396e-4
 8.099418560  0.043796667  8.099418560  7.537993e-4
 8.130098176  0.048135661  8.130098176  7.152890e-4
 8.160777792  0.052448058  8.160777792  6.109725e-4
 8.191457407  0.056071683  8.191457407  4.478516e-4
 8.222137023  0.058524054  8.222137023  2.449358e-4
 8.252816639  0.059514018  8.252816639  1.099149e-4
 8.283496255  0.058928657  8.283496255  2.931329e-4
 8.314175870  0.056810640  8.314175870  5.141218e-4
 8.344855486  0.053329951  8.344855486  6.978129e-4
 8.375535102  0.048751426  8.375535102  8.196583e-4
 8.406214718  0.043399685  8.406214718  8.645500e-4
 8.436894333  0.037623622  8.436894333  8.259619e-4
 8.467573949  0.031762987  8.467573949  7.064870e-4
 8.498253565  0.026119702  8.498253565  5.179100e-4
 8.528933181  0.020936551  8.528933181  2.818903e-4
 8.559612796  0.016385723  8.559612796  8.082576e-5
 8.590292412  0.012569460  8.590292412  2.773065e-4
 8.620972028  0.009533483  8.620972028  5.103446e-4
 8.651651644  0.007287727  8.651651644  6.941559e-4
 8.682331259  0.005812048  8.682331259  8.071033e-4
 8.713010875  0.005012946  8.713010875  8.376096e-4
 8.743690491  0.004669878  8.743690491  7.834539e-4
 8.774370107  0.004494653  8.774370107  6.516670e-4
 8.805049722  0.004261527  8.805049722  4.577229e-4
 8.835729338  0.003884424  8.835729338  2.248641e-4
 8.866408954  0.003481780  8.866408954  6.043091e-5
 8.897088570  0.003466709  8.897088570  2.775721e-4
 8.927768185  0.004302587  8.927768185  4.803292e-4
 8.958447801  0.005931791  8.958447801  6.286700e-4
 8.989127417  0.008006484  8.989127417  7.081157e-4
 9.019807033  0.010230700  9.019807033  7.128284e-4
 9.050486649  0.012373620  9.050486649  6.453849e-4
 9.081166264  0.014242576  9.081166264  5.162581e-4
 9.111845880  0.015676757  9.111845880  3.431534e-4
 9.142525496  0.016550795  9.142525496  1.558459e-4
 9.173205112  0.016780660  9.173205112  1.176014e-4
 9.203884727  0.016329047  9.203884727  2.817342e-4
 9.234564343  0.015210087  9.234564343  4.306289e-4
 9.265243959  0.013495877  9.265243959  5.337483e-4
 9.295923575  0.011333085  9.295923575  5.817179e-4
 9.326603190  0.008995149  9.326603190  5.732307e-4
 9.357282806  0.007034655  9.357282806  5.136806e-4
 9.387962422  0.006447914  9.387962422  4.144113e-4
 9.418642038  0.007801979  9.418642038  2.929666e-4
 9.449321653  0.010338077  9.449321653  1.802772e-4
 9.480001269  0.013237147  9.480001269  1.494258e-4
 9.510680885  0.016081799  9.510680885  2.213048e-4
 9.541360501  0.018660828  9.541360501  3.074675e-4
 9.572040116  0.020857696  9.572040116  3.716376e-4
 9.602719732  0.022610189  9.602719732  4.046458e-4
 9.633399348  0.023893775  9.633399348  4.059086e-4
 9.664078964  0.024712062  9.664078964  3.793693e-4
 9.694758579  0.025089272  9.694758579  3.317989e-4
 9.725438195  0.025063392  9.725438195  2.716897e-4
 9.756117811  0.024680050  9.756117811  2.088147e-4
 9.786797427  0.023987668  9.786797427  1.551827e-4
 9.817477042  0.023034472  9.817477042  1.265839e-4
 9.848156658  0.021867702  9.848156658  1.323393e-4
 9.878836274  0.020534908  9.878836274  1.591674e-4
 9.909515890  0.019086763  9.909515890  1.896776e-4
 9.940195505  0.017580450  9.940195505  2.148850e-4
 9.970875121  0.016082512  9.970875121  2.305893e-4
