# Plot Data for 350 H2 5wt% Pd K edge
#---------------------------------
#  X1          data__mag_    X2         model__mag_  
 9.234564343  0.007000211  9.234564343  2.122245e-4
 9.265243959  0.008620730  9.265243959  1.901372e-4
 9.295923575  0.010261712  9.295923575  1.784082e-4
 9.326603190  0.011906637  9.326603190  1.805480e-4
 9.357282806  0.013538483  9.357282806  1.950571e-4
 9.387962422  0.015139534  9.387962422  2.168103e-4
 9.418642038  0.016691525  9.418642038  2.405592e-4
 9.449321653  0.018176010  9.449321653  2.626349e-4
 9.480001269  0.019574919  9.480001269  2.810099e-4
 9.510680885  0.020871268  9.510680885  2.949109e-4
 9.541360501  0.022049952  9.541360501  3.044182e-4
 9.572040116  0.023098568  9.572040116  3.100945e-4
 9.602719732  0.024008149  9.602719732  3.126344e-4
 9.633399348  0.024773710  9.633399348  3.125600e-4
 9.664078964  0.025394507  9.664078964  3.100144e-4
 9.694758579  0.025873904  9.694758579  3.047108e-4
 9.725438195  0.026218812  9.725438195  2.960469e-4
 9.756117811  0.026438690  9.756117811  2.833506e-4
 9.786797427  0.026544222  9.786797427  2.661921e-4
 9.817477042  0.026545811  9.817477042  2.447177e-4
 9.848156658  0.026452172  9.848156658  2.199993e-4
 9.878836274  0.026269295  9.878836274  1.944339e-4
 9.909515890  0.026000060  9.909515890  1.721334e-4
 9.940195505  0.025644708  9.940195505  1.586835e-4
 9.970875121  0.025202200  9.970875121  1.587301e-4
