# Plot Data for Final H2 5wt% Pd_Al2O3_PdK_mu_timeseries_nAverage300.dat
#---------------------------------
#  X1          data__mag_    X2         model__mag_  
 3.313398502  0.092621045  3.313398502  0.044883405
 3.344078118  0.069056069  3.344078118  0.022699351
 3.374757733  0.062495032  3.374757733  0.049225760
 3.405437349  0.072584007  3.405437349  0.078850599
 3.436116965  0.089063413  3.436116965  0.101461059
 3.466796581  0.104918807  3.466796581  0.115521030
 3.497476196  0.117493513  3.497476196  0.120810177
 3.528155812  0.126100651  3.528155812  0.117800187
 3.558835428  0.130902803  3.558835428  0.107472827
 3.589515044  0.132433772  3.589515044  0.091193750
 3.620194659  0.131338484  3.620194659  0.070599673
 3.650874275  0.128206163  3.650874275  0.047522810
 3.681553891  0.123471063  3.681553891  0.024197857
 3.712233507  0.117380582  3.712233507  0.009599704
 3.742913122  0.110027144  3.742913122  0.024664890
 3.773592738  0.101427068  3.773592738  0.041934488
 3.804272354  0.091620876  3.804272354  0.055547801
 3.834951970  0.080773482  3.834951970  0.064604762
 3.865631585  0.069268838  3.865631585  0.068852519
 3.896311201  0.057816463  3.896311201  0.068421674
 3.926990817  0.047598125  3.926990817  0.063747570
 3.957670433  0.040366498  3.957670433  0.055505915
 3.988350049  0.037883034  3.988350049  0.044544910
 4.019029664  0.040215197  4.019029664  0.031814052
 4.049709280  0.045328611  4.049709280  0.018293225
 4.080388896  0.050914930  4.080388896  0.004926190
 4.111068512  0.055406588  4.111068512  0.007437757
 4.141748127  0.057888327  4.141748127  0.018090815
 4.172427743  0.057863260  4.172427743  0.026500484
 4.203107359  0.055122469  4.203107359  0.032328826
 4.233786975  0.049707115  4.233786975  0.035437293
 4.264466590  0.041975123  4.264466590  0.035877973
 4.295146206  0.032932761  4.295146206  0.033872989
 4.325825822  0.025454745  4.325825822  0.029784447
 4.356505438  0.025930477  4.356505438  0.024077753
 4.387185053  0.036878231  4.387185053  0.017281348
 4.417864669  0.053509226  4.417864669  0.009946005
 4.448544285  0.072488265  4.448544285  0.002609088
 4.479223901  0.092202211  4.479223901  0.004264158
 4.509903516  0.111581344  4.509903516  0.010241941
 4.540583132  0.129724899  4.540583132  0.015030203
 4.571262748  0.145807395  4.571262748  0.018428654
 4.601942364  0.159068967  4.601942364  0.020349836
 4.632621979  0.168834406  4.632621979  0.020812984
 4.663301595  0.174542168  4.663301595  0.019932108
 4.693981211  0.175774968  4.693981211  0.017898867
 4.724660827  0.172287008  4.724660827  0.014961939
 4.755340442  0.164024528  4.755340442  0.011404868
 4.786020058  0.151137526  4.786020058  0.007525156
 4.816699674  0.133981699  4.816699674  0.003625676
