E;11
24132.012;-2.86E-04
24132.168;-2.79E-04
24132.324;-2.69E-04
24132.48;-2.59E-04
24132.637;-2.47E-04
24132.793;-2.34E-04
24132.95;-2.19E-04
24133.105;-2.04E-04
24133.262;-1.87E-04
24133.418;-1.68E-04
24133.574;-1.49E-04
24133.73;-1.29E-04
24133.887;-1.07E-04
24134.043;-8.51E-05
24134.2;-6.21E-05
24134.355;-3.80E-05
24134.512;-1.34E-05
24134.668;1.22E-05
24134.824;3.82E-05
24134.98;6.51E-05
24135.137;9.23E-05
24135.293;1.20E-04
24135.45;1.48E-04
24135.607;1.78E-04
24135.764;2.07E-04
24135.92;2.36E-04
24136.076;2.65E-04
24136.232;2.95E-04
24136.389;3.25E-04
24136.545;3.54E-04
24136.701;3.83E-04
24136.857;4.12E-04
24137.014;4.41E-04
24137.17;4.69E-04
24137.326;4.96E-04
24137.482;5.22E-04
24137.639;5.48E-04
24137.795;5.71E-04
24137.951;5.95E-04
24138.107;6.15E-04
24138.266;6.36E-04
24138.422;6.53E-04
24138.578;6.71E-04
24138.734;6.85E-04
24138.89;6.98E-04
24139.047;7.08E-04
24139.203;7.18E-04
24139.36;7.24E-04
24139.516;7.30E-04
24139.672;7.33E-04
24139.826;7.35E-04
24139.982;7.35E-04
24140.139;7.33E-04
24140.295;7.29E-04
24140.451;7.24E-04
24140.607;7.17E-04
24140.766;7.09E-04
24140.922;6.98E-04
24141.078;6.87E-04
24141.234;6.74E-04
24141.39;6.60E-04
24141.547;6.45E-04
24141.703;6.28E-04
24141.86;6.11E-04
24142.016;5.92E-04
24142.172;5.72E-04
24142.328;5.52E-04
24142.486;5.31E-04
24142.643;5.09E-04
24142.799;4.87E-04
24142.955;4.65E-04
24143.111;4.42E-04
24143.268;4.19E-04
24143.424;3.96E-04
24143.58;3.74E-04
24143.736;3.52E-04
24143.893;3.30E-04
24144.05;3.08E-04
24144.207;2.88E-04
24144.363;2.68E-04
24144.52;2.49E-04
24144.676;2.32E-04
24144.832;2.16E-04
24144.988;2.01E-04
24145.145;1.87E-04
24145.3;1.76E-04
24145.459;1.65E-04
24145.615;1.56E-04
24145.771;1.49E-04
24145.928;1.44E-04
24146.084;1.40E-04
24146.24;1.38E-04
24146.396;1.38E-04
24146.553;1.39E-04
24146.71;1.42E-04
24146.867;1.47E-04
24147.023;1.52E-04
24147.18;1.59E-04
24147.336;1.67E-04
24147.492;1.76E-04
24147.648;1.86E-04
24147.805;1.96E-04
24147.959;2.07E-04
24148.115;2.19E-04
24148.273;2.31E-04
24148.43;2.43E-04
24148.586;2.55E-04
24148.742;2.66E-04
24148.898;2.78E-04
24149.055;2.88E-04
24149.21;2.98E-04
24149.37;3.06E-04
24149.525;3.14E-04
24149.682;3.19E-04
24149.838;3.23E-04
24149.994;3.25E-04
24150.15;3.26E-04
24150.307;3.24E-04
24150.465;3.21E-04
24150.621;3.14E-04
24150.777;3.06E-04
24150.934;2.94E-04
24151.09;2.81E-04
