Energy	0	1	2
24131.545	0.0005336087191443639	0.000104854393912233	-0.000214458602921722
24131.7	0.0005387776678970969	0.00011466336985986299	-0.000173626900707628
24131.855	0.000542703121449167	0.000123962214826082	-0.00013137136939836498
24132.012000000002	0.0005432149140144639	0.000131304512631006	-8.91333637534789e-05
24132.167999999998	0.000542264393045241	0.000137811922683895	-4.95880390080635e-05
24132.324	0.000538411026733692	0.000142131082273699	-1.00214685652562e-05
24132.48	0.000532964702344	0.00014525129626693999	2.32586540300976e-05
24132.637000000002	0.000525167846388838	0.000146090206085303	5.62493619768689e-05
24132.792999999998	0.000515758550139683	0.000145362574796153	8.061978868964599e-05
24132.95	0.000504571128244548	0.000142392781695111	0.00010397143229325
24133.105	0.0004918801660446611	0.00013752569429045802	0.000118064995898998
24133.262000000002	0.000477969412298688	0.000130574760819026	0.000130335034076638
24133.417999999998	0.00046279890847529005	0.00012146840579873799	0.00013437877817380902
24133.574	0.00044693082235532804	0.000110533199431242	0.000136079869400153
24133.73	0.00043018710227456204	9.72995324479068e-05	0.000131727640432817
24133.887000000002	0.00041320077970373703	8.255884505408349e-05	0.00012505425092589498
24134.042999999998	0.00039584768793841604	6.552286445676779e-05	0.00011483872705785701
24134.2	0.000378620800398232	4.7334249146146e-05	0.000102866147477114
24134.355	0.000361633086469195	2.70145444038372e-05	8.94499606622102e-05
24134.512000000002	0.000345049055759763	5.9000994539599095e-06	7.51366794584733e-05
24134.667999999998	0.000329376944540008	-1.70166930004441e-05	6.0683796744909104e-05
24134.824	0.000314279642943591	-4.04107147551469e-05	4.6124431087423795e-05
24134.98	0.000300798446844793	-6.51172601126671e-05	3.1982311925906396e-05
24135.137000000002	0.000287966816802982	-9.003774316683721e-05	1.8226486776785e-05
24135.292999999998	0.000277422999826377	-0.00011566787383481599	5.00263223867841e-06
24135.45	0.000267524966299169	-0.000141301944360046	-7.62064256180898e-06
24135.607000000004	0.000260424902858128	-0.000167269780069785	-1.9808640222348396e-05
24135.764	0.00025403292373746804	-0.00019277840272178	-3.10654776653909e-05
24135.92	0.000250963514761119	-0.00021754589741057	-4.15094901500396e-05
24136.076	0.000248395933994019	-0.00024211258343445402	-5.06774350697312e-05
24136.232000000004	0.00024948906649956604	-0.000265157864906847	-5.864419414716011e-05
24136.389	0.000250941275842555	-0.000288002832511375	-6.432681155794e-05
24136.545	0.000256230448666662	-0.000308581208230281	-6.840398875180339e-05
24136.701	0.000261729508773751	-0.000329002121533378	-6.87876880866555e-05
24136.857000000004	0.000271069786314821	-0.000346474511669752	-6.73383450703041e-05
24137.014	0.00028048366933039	-0.000363880385637029	-6.0738494359601e-05
24137.17	0.000293566883658591	-0.00037775076309098	-5.23843816321e-05
24137.326	0.000306654721030725	-0.00039162604173837795	-3.79249972056093e-05
24137.482000000004	0.000322989024220918	-0.000401588891069328	-2.2117351700735502e-05
24137.639	0.00033936966935324	-0.000411511537379069	-3.98380464625874e-07
24137.795	0.00035835793105792597	-0.000417438960702154	2.20545567371798e-05
24137.951	0.000377460604672311	-0.000423196740318945	4.86253960167974e-05
24138.107000000004	0.000398493755387898	-0.00042498861001573997	7.53039881587027e-05
24138.266	0.000419941619862184	-0.000426505901856156	0.00010309715245321801
24138.422000000002	0.000442387452640257	-0.00042408897288418	0.000130203994568303
24138.577999999998	0.000464958923175281	-0.000421316997254169	0.00015386782597494398
24138.734	0.000488153714669744	-0.000414785800403414	0.000177053811757074
24138.89	0.0005114311463887349	-0.000407797475479643	0.000192814270859448
24139.047000000002	0.000534760209440372	-0.00039724800891832403	0.00020825631087939398
24139.202999999998	0.000558104055923504	-0.000386156189353612	0.000213671989911598
24139.36	0.000581023832223061	-0.00037174332742343397	0.000219064520970651
24139.516	0.0006038731576294861	-0.00035672294637851	0.000213936194541327
24139.672000000002	0.0006259112022059549	-0.00033867317573748197	0.000208805158057523
24139.826	0.00064751126459881	-0.00032021166658014	0.00019535576738971398
24139.982000000004	0.000668291207032555	-0.00029886914066896	0.000181510966462401
24140.139	0.000688796528207414	-0.000276830004472905	0.000162406572632692
24140.295	0.0007079849790079549	-0.000252519254631679	0.000142936496334087
24140.451	0.0007267999395858731	-0.000227546987196739	0.00012145166941498101
24140.607000000004	0.000744145937167855	-0.000200686381685992	9.97657829687654e-05
24140.766	0.000761238492265795	-0.000172887831297469	7.85711885200137e-05
24140.922000000002	0.000776515312851142	-0.00014390879246726102	5.77196398207222e-05
24141.077999999998	0.000791279050912621	-0.00011444304912931599	3.9729159212063596e-05
24141.234	0.000804359774579975	-8.383666320595942e-05	2.21238013367045e-05
24141.39	0.000816864988501862	-5.2833529429835605e-05	8.85496012986063e-06
24141.547000000002	0.000827625194095925	-2.1051548036094897e-05	-3.7127981709395105e-06
24141.702999999998	0.000837749626092046	1.10159300074407e-05	-1.0919042088210499e-05
24141.86	0.0008460742913586099	4.3539057489610706e-05	-1.71150553538768e-05
24142.016	0.0008537080688932451	7.62422209617408e-05	-1.71558435104019e-05
24142.172000000002	0.00085947597911303	0.000109090640633562	-1.5880726568209803e-05
24142.327999999998	0.0008644963602125379	0.00014201002917802298	-7.71152306721709e-06
24142.486	0.000867601501901269	0.000175188775177078	2.22064659520579e-06
24142.642999999996	0.000869870040115219	0.000207902482144678	1.96612325113357e-05
24142.799	0.000870068727727642	0.00024017876551520802	3.8939676478010294e-05
24142.955	0.00086943270699089	0.000272277469728096	6.59981837319566e-05
24143.111	0.000866623169475652	0.00030365364351905	9.50837419989514e-05
24143.267999999996	0.0008629164301691259	0.000334735856972426	0.000131176764315295
24143.424	0.000856933395631537	0.00036481324217687097	0.000169224770128952
24143.58	0.000849997910864845	0.00039447111645871097	0.000212404691697452
24143.736	0.000840701904212888	0.000422890264469043	0.000257103444172657
