E	0	1
24121.377	-3.77332852487981E-5	-1.59418505428598E-5
24121.533	-3.43080290931078E-5	-2.83847182459068E-5
24121.69	-3.07914244887507E-5	-4.09535411419106E-5
24121.846	-2.71622177136338E-5	-5.36033597204913E-5
24122.002	-2.3483968104861E-5	-6.51343487601339E-5
24122.158	-1.97107042580494E-5	-7.55642103813242E-5
24122.314	-1.59247373324732E-5	-8.41932648101322E-5
24122.47	-1.20981568776894E-5	-9.00525349663895E-5
24122.627	-8.27686375287061E-6	-9.41223450144433E-5
24122.783	-4.51428481234923E-6	-9.37313040852677E-5
24122.94	-7.50690700078041E-7	-9.21083292927873E-5
24123.096	2.81616635768446E-6	-8.48831113299837E-5
24123.252	6.38432923900828E-6	-7.7190847490865E-5
24123.408	9.66865496025248E-6	-6.38050236707873E-5
24123.564	1.29205945943182E-5	-5.04143091587769E-5
24123.72	1.58604481841796E-5	-3.28815090093718E-5
24123.877	1.87166448262551E-5	-1.52274143163556E-5
24124.033	2.1289779792972E-5	3.63352185074572E-6
24124.19	2.37334036789262E-5	2.26800435233403E-5
24124.346	2.59678421752165E-5	4.02334900160395E-5
24124.5	2.8026093110505E-5	5.71306391697516E-5
24124.656	2.99938720107697E-5	7.09958381918727E-5
24124.812	3.18288065342386E-5	8.31850402732967E-5
24124.969	3.36233832592106E-5	9.15734863429124E-5
24125.125	3.53476221267234E-5	9.69945265149161E-5
24125.281	3.70782491996894E-5	9.91841172866883E-5
24125.438	3.88240128929666E-5	9.76623867265271E-5
24125.594	4.05897253718648E-5	9.40932333796318E-5
24125.75	4.24492791120252E-5	8.70543228731469E-5
24125.906	4.43206068217926E-5	7.91566640452355E-5
24126.062	4.63319268274689E-5	6.90320330055709E-5
24126.219	4.83436126607198E-5	5.88349677389794E-5
24126.375	5.04936600153396E-5	4.83345206994299E-5
24126.531	5.26466395929253E-5	3.8021507251875E-5
24126.688	5.48878932618316E-5	2.94931024457536E-5
24126.842	5.71126195736027E-5	2.10668156943329E-5
24126.998	5.94041626429509E-5	1.58994374186891E-5
24127.154	6.17073688101334E-5	1.07449055893689E-5
24127.31	6.40168985172444E-5	8.69169311316118E-6
24127.467	6.63298451897118E-5	6.95033443393867E-6
24127.623	6.86388321660751E-5	6.96285722923711E-6
24127.78	7.09455572917184E-5	7.35306259809306E-6
24127.936	7.32547936560358E-5	7.91862402454387E-6
24128.092	7.55664072923625E-5	8.5463461346152E-6
24128.248	7.78946386753513E-5	8.36188601228495E-6
24128.404	8.02447069135599E-5	7.75141230968601E-6
24128.56	8.26235490312367E-5	6.23044152291178E-6
24128.717	8.50534860134069E-5	4.03555397800503E-6
24128.873	8.75147883014471E-5	1.45162077108827E-6
24129.03	9.00596159357816E-5	-1.5286050240751E-6
24129.186	9.26302511467436E-5	-4.26465838900899E-6
24129.342	9.53113532815195E-5	-6.65740417342016E-6
24129.498	9.80082456540946E-5	-8.45257143834703E-6
24129.654	1.00831699665846E-4	-9.08662229130859E-6
24129.81	1.03659632190121E-4	-9.14180891061711E-6
24129.967	1.06611804992088E-4	-7.58915823440144E-6
24130.123	1.09565042791458E-4	-5.6733724656518E-6
24130.28	1.12608784393194E-4	-2.22094997415546E-6
24130.436	1.15657862847659E-4	1.40252769895857E-6
24130.592	1.18746406174398E-4	6.29539006320652E-6
24130.748	1.21840754192672E-4	1.12534391715325E-5
24130.904	1.24923140840309E-4	1.74988976256884E-5
24131.06	1.28002803532816E-4	2.37466014361103E-5
24131.217	1.31025749994576E-4	3.16070491300641E-5
24131.373	1.34028098699215E-4	3.95049678733304E-5
24131.53	1.36939254787442E-4	4.89639839720702E-5
24131.686	1.3980464198118E-4	5.85780323186494E-5
24131.842	1.42554832431491E-4	6.88674270645125E-5
24131.998	1.45226671599921E-4	7.92846473403144E-5
24132.154	1.47768402963778E-4	8.87158151837809E-5
24132.31	1.50193289555886E-4	9.78675187094243E-5
24132.467	1.52479683636507E-4	1.04417683522162E-4
24132.623	1.54604479998803E-4	1.09930951925529E-4
24132.78	1.56587171955378E-4	1.12222111983539E-4
24132.938	1.58375178203702E-4	1.12807932712317E-4
24133.094	1.59995537767801E-4	1.10861753709526E-4
24133.25	1.61338297396121E-4	1.07265180235617E-4
24133.406	1.62543010992519E-4	1.02879550732858E-4
24133.562	1.63397422325413E-4	9.78363987879433E-5
24133.719	1.64130970622739E-4	9.38154665741541E-5
24133.875	1.64442192483966E-4	9.08669622756577E-5
24134.031	1.64659554637769E-4	8.99815283769297E-5
24134.188	1.6439816490081E-4	9.18104873397538E-5
24134.344	1.64076202704946E-4	9.56334016890534E-5
24134.5	1.63247318561888E-4	1.02750941704741E-4
24134.656	1.6239122848005E-4	1.10998046428387E-4
24134.812	1.6103286092836E-4	1.21597801498064E-4
24134.969	1.59673766069397E-4	1.32328002841545E-4
24135.123	1.57869273478905E-4	1.43257861620218E-4
24135.28	1.56039950808237E-4	1.53848864538408E-4
24135.436	1.53839240727486E-4	1.62636511996656E-4
24135.592	1.51609798551661E-4	1.70815432801661E-4
24135.748	1.49104176449853E-4	1.75804154547356E-4
24135.904	1.46559838572514E-4	1.80353145146416E-4
24136.06	1.43843114068044E-4	1.81446165524196E-4
24136.217	1.41090710974576E-4	1.82349311235271E-4
24136.373	1.38281441766737E-4	1.80613383951131E-4
24136.53	1.35454968698724E-4	1.78852770478919E-4
24136.686	1.32689587633575E-4	1.76055486022161E-4
24136.842	1.2994557804344E-4	1.73257705240978E-4
24137	1.27335463035649E-4	1.71190790686221E-4
24137.156	1.24831440491752E-4	1.69163569595254E-4
