0	1	2	Energy	LOF
0.3048413274404879	0.6951586725595069	-1.915134717478395e-15	24114.682	0.002272657821092869
0.31343894332821154	0.6865610566717899	-2.733924198139448e-15	24114.838	0.003414289956657858
0.31112865153508146	0.6888713484649231	-1.0130785099704553e-15	24114.994	0.003064805751186595
0.3157735627024857	0.6842264372975129	-4.121702978920894e-15	24115.147999999997	0.00762542023330174
0.3171809050087039	0.682819094991292	-9.58955137519979e-15	24115.303	0.002874957976791897
0.3120659240466946	0.6879340759532976	-2.789435349370706e-15	24115.459	0.004335215232042789
0.319327011689935	0.6806729883100736	4.440892098500626e-16	24115.615	0.006158007974093437
0.3194311674680774	0.6805688325319235	-2.3175905639050143e-15	24115.771	0.0007826103833785928
0.3220693177422575	0.6779306822577374	-5.398459457239824e-15	24115.928	0.0014384728480308035
0.3203854396732666	0.679614560326732	-4.468647674116255e-15	24116.084	0.004701219736533537
0.3218619322976747	0.6781380677023358	-9.58955137519979e-15	24116.24	0.0020488200347414946
0.32139991407107255	0.6786000859289343	-3.1363800445660672e-15	24116.396	0.003867031990804219
0.3180393417960747	0.6819606582039424	-8.43769498715119e-15	24116.55	0.004307894167742341
0.3266708257219997	0.6733291742780008	-3.927413949611491e-15	24116.707000000002	0.0009246235604485097
0.3235317470992287	0.6764682529007708	-1.0005885009434223e-14	24116.862999999998	0.0009864774345374778
0.33009017599644386	0.669909824003566	2.858824288409778e-15	24117.02	0.001710097181431644
0.3305967927673787	0.6694032072326311	-5.440092820663267e-15	24117.176	0.0016000468772242556
0.32910321840505624	0.6708967815949615	-9.242606680004428e-15	24117.332000000002	0.0007091024066950112
0.33044259748303234	0.6695574025169676	-3.885780586188048e-16	24117.487999999998	0.008246817357906548
0.3287941576386343	0.6712058423613781	-8.631984016460592e-15	24117.645	0.0007717542329240098
0.3308254994339736	0.6691745005660238	-5.2735593669694936e-15	24117.8	0.0042680590455199076
0.33394704886696003	0.6660529511330432	-7.494005416219807e-16	24117.957000000002	0.0007553391424861746
0.33255354977674423	0.667446450223267	-2.2343238370581275e-15	24118.112999999998	0.002147129639788309
0.3435004410611956	0.6564995589388114	-5.245803791353865e-15	24118.27	0.016577555136873975
0.33714046318203444	0.6628595368179713	4.3021142204224816e-16	24118.426	0.005192474826449137
0.3396946921703962	0.6603053078296116	-5.245803791353865e-15	24118.582000000002	0.0006354361516128067
0.3390752447004693	0.6609247552995434	-9.06219543850284e-15	24118.737999999998	0.0079324679128759
0.34024493214260615	0.6597550678573945	-4.246603069191224e-15	24118.892999999996	0.0027009149115700504
0.33988580600711815	0.6601141939928956	-2.2898349882893854e-15	24119.049	0.001069221382592961
0.34276707216477237	0.6572329278352442	-6.980527267330672e-15	24119.205	0.0015104585759212648
0.3462841680480221	0.6537158319519821	-3.733124920302089e-15	24119.361	0.0018760229107087445
0.3448996404913222	0.6551003595086746	-1.2073675392798577e-15	24119.517999999996	0.0071595363115395305
0.35108256169670987	0.6489174383032973	-7.355227538141662e-15	24119.674	0.004081671969098394
0.3524372914656604	0.6475627085343229	2.1913026948539027e-14	24119.83	0.0003590239383654118
0.35219218264480384	0.6478078173551982	-7.632783294297951e-16	24119.986	0.005149376587868486
0.34851912614978203	0.6514808738502226	-7.28583859910259e-15	24120.142999999996	0.00622196087241078
0.35626755667171034	0.6437324433267055	1.5841078448985968e-12	24120.299	0.0068735311588402435
0.35169626918115643	0.6483037308188544	-3.0531133177191805e-15	24120.455	0.004717361826401539
0.3542456303028619	0.6457543696969141	2.240430063693566e-13	24120.611	0.007450382139824863
0.35719142507619894	0.6428085749180169	5.795502966421395e-12	24120.767999999996	0.004782256060500352
0.3548772661382326	0.6451227338613614	4.0112357879706906e-13	24120.924	0.00022621717014612106
0.36079297785219	0.639207022147811	1.5265566588595902e-16	24121.08	0.003545409039990082
0.3589514825750657	0.6410485174249424	-3.95516952522712e-15	24121.236	0.0017355488377380633
0.36004699256161615	0.6399530074384004	-2.4147350785597155e-15	24121.392999999996	0.005439060965299128
0.363771773606042	0.6362282263939725	-3.0808688933348094e-15	24121.549	0.009139035490764209
0.3645233032753737	0.6354766967246285	-8.673617379884035e-15	24121.705	0.001060614435234382
0.3655512192476498	0.6344487807523596	-7.646661082105766e-15	24121.861	0.004280243137470595
0.3701821687606723	0.6298178312393415	-7.605027718682322e-15	24122.016	0.0056313225327196395
0.3681314986674928	0.6318685013325086	-3.622102617839573e-15	24122.172000000002	0.001909664608931308
0.3706685915339172	0.629331408466099	-4.3021142204224816e-16	24122.327999999998	0.0022205188727178124
0.37203624183265643	0.6279637581673427	-7.840950111415168e-15	24122.484	0.0008523129116187483
0.3769099643692333	0.6230900356307862	-7.313594174718219e-15	24122.64	0.0067996769424225455
0.37744187119052125	0.6225581288094855	-1.4710455076283324e-15	24122.797000000002	0.010952169937932332
0.37909485759832207	0.6209051424016765	-6.980527267330672e-15	24122.952999999998	0.006931528613628515
0.3785758373451825	0.6214241626548401	-7.424616477180734e-15	24123.11	0.006673686810101306
0.37817759437934506	0.6218224056206659	-1.0505485370515544e-14	24123.266	0.0016398191618801007
0.37862511516712694	0.6213748848328808	-2.67841304690819e-15	24123.422000000002	0.0013128257134027168
0.3782437996104729	0.6217562003895356	-1.0907941216942163e-14	24123.576	0.0007155886156462961
0.38489621244708966	0.6151037875529191	-6.356026815979021e-15	24123.732000000004	0.004976465889247394
0.3838355354608609	0.6161644645391435	-9.256484467812243e-15	24123.889	0.0056304008068986345
0.3840775304394852	0.615922469560521	-6.744604874597826e-15	24124.045	0.003992574353146146
