E	0
24100.01	-0.00039085841752042134
24100.164	-0.0003948830315702107
24100.32	-0.0003989607861550264
24100.477	-0.00040281292151545667
24100.633	-0.00040660301205539424
24100.79	-0.0004101490690441993
24100.943	-0.0004134720714480814
24101.1	-0.00041664348804190606
24101.256	-0.00041946423979465937
24101.412	-0.0004221875419320742
24101.568	-0.0004243726961273212
24101.725	-0.0004265586859455874
24101.879	-0.00042804441850525653
24102.035	-0.00042951648400357784
24102.191	-0.00043040217418407567
24102.346	-0.00043107435423670533
24102.5	-0.0004312947819510307
24102.656	-0.00043110148477088926
24102.812	-0.00043059954898232926
24102.969	-0.0004294427846822231
24103.125	-0.00042815415651521147
24103.281	-0.0004259459701930069
24103.436	-0.00042376388138356944
24103.592	-0.00042051822717629567
24103.748	-0.0004171788973454283
24103.904	-0.00041298690956954935
24104.06	-0.00040847286013310515
24104.217	-0.0004033318796703148
24104.373	-0.00039764772688891624
24104.527	-0.0003916696552374679
24104.684	-0.0003848881212710462
24104.84	-0.0003779669205648986
24104.996	-0.0003702332860289235
24105.152	-0.00036249671318195454
24105.309	-0.00035404765773927523
24105.463	-0.00034567012089599137
24105.62	-0.0003368157044855135
24105.775	-0.0003278449350242317
24105.932	-0.00031876049872779
24106.088	-0.00030959734163953973
24106.244	-0.0003004787115442146
24106.4	-0.0002914339994734814
24106.555	-0.00028258044651637
24106.71	-0.00027393318460669107
24106.867	-0.00026529923511569344
24107.023	-0.00025728842243619295
24107.18	-0.0002492745788022166
24107.336	-0.00024193216154615526
24107.492	-0.00023470929243030812
24107.646	-0.00022814105741531652
24107.803	-0.00022177925724039182
24107.959	-0.00021582385754304837
24108.115	-0.00021031128958368263
24108.271	-0.0002050380002781176
24108.428	-0.00020030535896134916
24108.584	-0.00019566451084708606
24108.74	-0.0001916177554118994
24108.895	-0.00018761982960488995
24109.05	-0.00018413988599407622
24109.207	-0.0001806868623478312
24109.363	-0.00017765298757422095
24109.52	-0.00017473517391107039
24109.676	-0.00017212523192064008
24109.832	-0.0001697090511190164
24109.988	-0.0001675118837118209
24110.143	-0.00016561009940455635
24110.299	-0.0001638141905950304
24110.455	-0.00016237003125355894
24110.61	-0.0001609875920873189
24110.766	-0.00016001104967727534
24110.922	-0.00015903414055960503
24111.076	-0.0001584755323216179
24111.232	-0.00015793914194983435
24111.389	-0.00015770092474021622
24111.545	-0.00015755665079557
24111.701	-0.0001576029786073695
24111.857	-0.00015777577638610628
24112.014	-0.00015804571156119085
24112.17	-0.00015843721355165858
24112.326	-0.00015885973661011813
24112.482	-0.00015935899627051716
24112.637	-0.00015985173647742646
